Name,Chosen Name,URL
Ahmad Moroccan,Ahmad Moroccan,https://atmis-au.org/atmis-leadership/
Abdullah bin Abdulaziz,AlSaudAbdullah alSaudSaud,https://atmis-au.org/atmis-leadership/
Ahmed Aziz,Ahmed Aziz,https://atmis-au.org/atmis-leadership/
Ahmed Al-Sabti,Ahmed Al-Sabti,https://atmis-au.org/atmis-leadership/
Ahmed Al-Safi,Ahmed Al-Safi,https://atmis-au.org/atmis-leadership/
Adama Barrow,Adama Barrow,https://atmis-au.org/atmis-leadership/
Ahmad Hassan al-Bakr,Ahmad al-Bakr,https://atmis-au.org/atmis-leadership/
Ahmed Al-Wahishi,Ahmed Al-Wahishi,https://atmis-au.org/atmis-leadership/
A.W.A.J. Cader,A.W.A.J. Cader,https://atmis-au.org/atmis-leadership/
Abdullah bin Abdulrahman bin Faisal bin Turki bin Abdullah bin Muhammad Al Saud,Abdullah AlSaud,https://atmis-au.org/atmis-leadership/
Abdul Hamid,Abdul Hamid,https://atmis-au.org/atmis-leadership/
Ahmad Al-Ghamdi,Ahmad Al-Ghamdi,https://atmis-au.org/atmis-leadership/
Ahmad Mohamed Garad,Ahmad Garad,https://atmis-au.org/atmis-leadership/
Abdul Rahman bin Abdulaziz Al Saud,Abdul AlSaud,https://atmis-au.org/atmis-leadership/
Abdurrahim El-Keib,Abdurrahim El-Keib,https://atmis-au.org/atmis-leadership/
Ahmad Mohamed Ali,Ahmad Ali,https://atmis-au.org/atmis-leadership/
Ahmed Abu Laban,Ahmed Laban,https://atmis-au.org/atmis-leadership/
Ahmed Ali Yusuf,Ahmed Yusuf,https://atmis-au.org/atmis-leadership/
Abdelaziz Bouteflika,Abdelaziz Bouteflika,https://atmis-au.org/atmis-leadership/
Ahmed Adeeb,Ahmed Adeeb,https://atmis-au.org/atmis-leadership/
Ahmed Al-Tayeb Salih,Ahmed Salih,https://atmis-au.org/atmis-leadership/
Ahmed Bahaa el-Din,Ahmed MohamedAhmedAhmed,https://atmis-au.org/atmis-leadership/
Abdullah Ahmad Badawi,Abdullah Badawi,https://atmis-au.org/atmis-leadership/
Adonis Georgiadis,Adonis Georgiadis,https://atmis-au.org/atmis-leadership/
Ahmed Ali,Ahmed Ali,https://atmis-au.org/atmis-leadership/
Ahmad Al-Nasser,Ahmad Al-Nasser,https://atmis-au.org/atmis-leadership/
Ahmed Al-Mismari,Ahmed Al-Mismari,https://atmis-au.org/atmis-leadership/
Ahmad Mohamed Silanyo,Ahmad Silanyo,https://atmis-au.org/atmis-leadership/
Ahmed Ali Saleh,Ahmed Saleh,https://atmis-au.org/atmis-leadership/
Adrian Nastase,Adrian Nastase,https://atmis-au.org/atmis-leadership/
Ahmed Al-Jarallah,Ahmed Al-Jarallah,https://atmis-au.org/atmis-leadership/
Ahmad Moftizadeh,Ahmad Moftizadeh,https://atmis-au.org/atmis-leadership/
Ahmad Al-Fahad Al-Sabah,Ahmad Al-Sabah,https://atmis-au.org/atmis-leadership/
Afeworki Woldegabriel,Afeworki Woldegabriel,https://atmis-au.org/atmis-leadership/
Ahmad Kamil Shata,Ahmad Shata,https://atmis-au.org/atmis-leadership/
Ahmed Ali Diini,Ahmed Diini,https://atmis-au.org/atmis-leadership/
Abdoulaye Wade,Abdoulaye Wade,https://atmis-au.org/atmis-leadership/
Ahmad Ali Al-Mirghani,Ahmad Al-Mirghani,https://atmis-au.org/atmis-leadership/
Ahmed Abu el-Gheit,Ahmed Gheit,https://atmis-au.org/atmis-leadership/
Ahmed Al-Shater,Ahmed Al-Shater,https://atmis-au.org/atmis-leadership/
Ahmed Ali Khalif Galaydh,Ahmed Galaydh,https://atmis-au.org/atmis-leadership/
Ahmad Bamba,Ahmad Bamba,https://atmis-au.org/atmis-leadership/
Ahmad Juma Al-Zaabi,Ahmad Al-Zaabi,https://atmis-au.org/atmis-leadership/
Ahmed Al-Tayeb,Ahmed Al-Tayeb,https://atmis-au.org/atmis-leadership/
Ahmed Ali Abdullah,Ahmed Abdullah,https://atmis-au.org/atmis-leadership/
Aboud Dandaji,Aboud Dandaji,https://atmis-au.org/atmis-leadership/
Abdullah bin Zayed bin Sultan Al Nahyan,Abdullah AlNahyan,https://atmis-au.org/atmis-leadership/
Afeworki Tekle,Afeworki Tekle,https://atmis-au.org/atmis-leadership/
Ahmad Ali,Ahmad Ali,https://atmis-au.org/atmis-leadership/
Ahmed Al-Wazzan,Ahmed Al-Wazzan,https://atmis-au.org/atmis-leadership/
Ahmed Ameen,Ahmed Ameen,https://atmis-au.org/atmis-leadership/
Ahmed Aref,Ahmed Aref,https://atmis-au.org/atmis-leadership/
A.J. Ayew,A.J. Ayew,https://atmis-au.org/atmis-leadership/
Ahmed Ali Othman,Ahmed Othman,https://atmis-au.org/atmis-leadership/
Abdelmoumen Rafik Khalifa,Abdelmoumen Khalifa,https://atmis-au.org/atmis-leadership/
Ahmad Al-Sarraf,Ahmad Al-Sarraf,https://atmis-au.org/atmis-leadership/
Ahmad Al-Tayyeb,Ahmad Al-Tayyeb,https://atmis-au.org/atmis-leadership/
Ahmed Ali Hassan Korane,Ahmed Korane,https://atmis-au.org/atmis-leadership/
Ahmed Atta,Ahmed Atta,https://atmis-au.org/atmis-leadership/
Adolfo Rodriguez Saa,Adolfo RodriguezSaa,https://atmis-au.org/atmis-leadership/
Adrien Ayew,Adrien Ayew,https://atmis-au.org/atmis-leadership/
Ahmed Ali Madobe,Ahmed Madobe,https://atmis-au.org/atmis-leadership/
Mr. Abdoulaye Biaye,Abdoulaye Biaye,http://www.acp.int/content/secretary-general
Mr. Abdoulaye Bathily,Abdoulaye Bathily,http://www.acp.int/content/secretary-general
Mr. Abdoulaye Mey,Abdoulaye Mey,http://www.acp.int/content/secretary-general
Mr. Abdoulaye Djibo,Abdoulaye Djibo,http://www.acp.int/content/secretary-general
Mr. Abdoulaye Gueye,Abdoulaye Gueye,http://www.acp.int/content/secretary-general
Mr. Abdoulaye Niang,Abdoulaye Niang,http://www.acp.int/content/secretary-general
Mr. Abdoulaye Banda,Abdoulaye Banda,http://www.acp.int/content/secretary-general
Mr. Abdoulaye Fall,Abdoulaye Fall,http://www.acp.int/content/secretary-general
Mr. Abdoulaye Ould Daddah,Abdoulaye Daddah,http://www.acp.int/content/secretary-general
Mr. Abdoulaye Ould Mohamed Lamine,Abdoulaye MaigaMaiga,http://www.acp.int/content/secretary-general
Mr. Abdoulaye Cissé,Abdoulaye Cissé,http://www.acp.int/content/secretary-general
Mr. Abdoulaye Konaté,Abdoulaye Konaté,http://www.acp.int/content/secretary-general
Mr. Abdoulaye Njie,Abdoulaye Njie,http://www.acp.int/content/secretary-general
Mr. Abdoulaye Kane,Abdoulaye Kane,http://www.acp.int/content/secretary-general
Mr. Abdoulaye Diouf,Abdoulaye Diouf,http://www.acp.int/content/secretary-general
Mr. Mauricio Macri,Mauricio Macri,https://www.opanal.org/en/secretary-general/
Mr. Raúl Castro,Raúl Castro,https://www.opanal.org/en/secretary-general/
Mr. Tabaré Vázquez,Tabaré Vázquez,https://www.opanal.org/en/secretary-general/
Mr. Marcos Galperín,Marcos Galperín,https://www.opanal.org/en/secretary-general/
Mr. Evo Morales,Evo Morales,https://www.opanal.org/en/secretary-general/
Mr. Ricardo Arias,Ricardo Arias,https://www.opanal.org/en/secretary-general/
Mr. Pedro Pablo Kuczynski,Pedro Kuczynski,https://www.opanal.org/en/secretary-general/
Mr. Rafael Correa,Rafael Correa,https://www.opanal.org/en/secretary-general/
Mr. Luis Parada,Luis Parada,https://www.opanal.org/en/secretary-general/
Mr. Federico González,Federico González,https://www.opanal.org/en/secretary-general/
Mr. José Miguel Insulza,Jos Insulza,https://www.opanal.org/en/secretary-general/
Mr. Cristina Fernández de Kirchner,Cristina Kirchner,https://www.opanal.org/en/secretary-general/
Mr. Nicolás Maduro,Nicolás Maduro,https://www.opanal.org/en/secretary-general/
Mr. Alejandro Toledo,Alejandro Toledo,https://www.opanal.org/en/secretary-general/
Mr. Horacio Cartes,Horacio Cartes,https://www.opanal.org/en/secretary-general/
Mr. Castro Ruz Raúl,Ral CastroofthisstringCastroRuzRal,https://www.opanal.org/en/council/
Mr. Erdogan Recep Tayyip,Erdogan Erdogan,https://www.opanal.org/en/council/
Mr. Putin Vladimir Vladimirovich,Vladimir Putin,https://www.opanal.org/en/council/
Mr. Xi Jinping,Xi Jinping,https://www.opanal.org/en/council/
Mr. Aliyev Ilham Heydar oglu,Ilham Aliyev,https://www.opanal.org/en/council/
Mr. Maduro Moros Nicolás,Nicols MorosofthisstringMaduroMorosNicols,https://www.opanal.org/en/council/
Name: The Hon. Martha Koome,Martha ofthisstringKoome,https://www.aosis.org/about/chair-of-aosis/
Name: The Hon. Lady Justice Roselyn Nambuye,Lady Nambuye,https://www.aosis.org/about/chair-of-aosis/
Name: The Hon. Justice Mohammed Ibrahim,Justice Ibrahim,https://www.aosis.org/about/chair-of-aosis/
Name: The Hon. Justice David Maraga,Justice Maraga,https://www.aosis.org/about/chair-of-aosis/
Name: The Hon. Justice John Mativo,Justice Mativo,https://www.aosis.org/about/chair-of-aosis/
Name: The Hon. Lady Justice Philomena Mwilu,Lady Mwilu,https://www.aosis.org/about/chair-of-aosis/
Name: The Hon. Lady Justice Njoki Ndung'u,Lady Ndungu,https://www.aosis.org/about/chair-of-aosis/
Name: The Hon. Lady Justice Esther Nyaiyaki,Justice Nyaiyaki,https://www.aosis.org/about/chair-of-aosis/
Name: Mr. Justice Isaac Lenaola,Justice Lenaola,https://www.aosis.org/about/chair-of-aosis/
Name: The Hon. Lady Justice Mumbi Ngugi,Lady Ngugi,https://www.aosis.org/about/chair-of-aosis/
Name: Mr. Sultan Al-Suwaidi,Sultan Al-Suwaidi,couldn't find more
Name: Mr. Jassim Al-Qubaisi,Jassim Al-Qubaisi,couldn't find more
Name: Mr. Rashid Al-Ghafli,Rashid Al-Ghafli,couldn't find more
Name: Mr. Mohammed Al-Mansoori,Mohammed Al-Mansoori,couldn't find more
Name: Mr. Hamad Al-Nuaimi,Hamad Al-Nuaimi,couldn't find more
Name: Mr. Abdulrahman Al-Rashid,Abdulrahman Al-Rashid,couldn't find more
Name: Mr. Mohammed Al-Qamzi,Mohammed Al-Qamzi,couldn't find more
Name: Mr. Saleh Al-Saleh,Saleh Al-Saleh,couldn't find more
Name: Mr. Sultan Al-Darmaki,Sultan Al-Darmaki,couldn't find more
Name: Dr. Abdullah Al-Ahmad,Abdullah Al-Ahmad,couldn't find more
Name: Mr. Obaid Al-Qutami,Obaid Al-Qutami,couldn't find more
Name: Mr. Talal Al-Zaabi,Talal Zaabi,couldn't find more
Name: Mr. Ahmed Al-Nuaimi,Ahmed Al-Nuaimi,couldn't find more
Name: Mr. Yaqoub Al-Siddiqi,Yaqoub Siddiqi,couldn't find more
Name: Mr. Khalifa Al-Daboos,Khalifa Al-Daboos,couldn't find more
Name: Mr. Ahmed Al-Sadoon,Ahmed Al-Sadoon,couldn't find more
Name: Mr. Nasser Al-Dhaheri,Nasser Al-Dhaheri,couldn't find more
Name: Mr. Majid Al-Dhaheri,Majid Al-Dhaheri,couldn't find more
Name: Mr. Abdulaziz Al-Mulla,Abdulaziz Al-Mulla,couldn't find more
Name: Mr. Hamad Al-Ghafli,Hamad Al-Ghafli,couldn't find more
Mr. Liviu Rebreanu,Liviu Rebreanu,https://www.badea.org/board-of-governor.htm
Ms. Cristina Dumitrescu,Cristina Dumitrescu,https://www.badea.org/board-of-governor.htm
Mr. Virgil Magureanu,Virgil Magureanu,https://www.badea.org/board-of-governor.htm
Mr. Nicolae Titulescu,Nicolae Titulescu,https://www.badea.org/board-of-governor.htm
Mr. Razvan Orban,Razvan Orban,https://www.badea.org/board-of-governor.htm
Mr. Mihai Daraban,Mihai Daraban,https://www.badea.org/board-of-governor.htm
Mr. Mugur Isarescu,Mugur Isarescu,https://www.badea.org/board-of-governor.htm
Mr. Nicolae Iorga,Nicolae Iorga,https://www.badea.org/board-of-governor.htm
Mr. Cristian Popa,Cristian Popa,https://www.badea.org/board-of-governor.htm
"""Dr. Ioan Mircea Paşcu""",Ioan Pacu,https://www.badea.org/board-of-directors.htm
"""Dr. Daniel Barbu""",Daniel Barbu,https://www.badea.org/board-of-directors.htm
"""Dr. Victor Ponta""",Victor Ponta,https://www.badea.org/board-of-directors.htm
"""Prof. Nicolae Manolescu""",Nicolae Manolescu,https://www.badea.org/board-of-directors.htm
"""Dr. Ion Iliescu""",Ion Iliescu,https://www.badea.org/board-of-directors.htm
"""Dr. Liviu Dragnea""",Liviu Dragnea,https://www.badea.org/board-of-directors.htm
"""Prof. Virgil Petrescu""",Virgil Petrescu,https://www.badea.org/board-of-directors.htm
"""Ms. Cristina Guseth""",Cristina Guseth,https://www.badea.org/board-of-directors.htm
"""Dr. Gabriel Oprea""",Gabriel Oprea,https://www.badea.org/board-of-directors.htm
"""Dr. Gheorghe Falcă""",Gheorghe Falc,https://www.badea.org/board-of-directors.htm
"""Dr. Mihai Răzvan Ungureanu""",Mihai Ungureanu,https://www.badea.org/board-of-directors.htm
Name: Mr. Traian Basescu,Traian Basescu,https://www.badea.org/director-general.htm
Name: Mr. Mihai Răzvan Ungureanu,Mihai Ungureanu,https://www.badea.org/director-general.htm
Name: Mr. Gabriel Vlase,Gabriel aVlasea,https://www.badea.org/director-general.htm
Name: Mr. Mugur Isărescu,Mugur Isrescu,https://www.badea.org/director-general.htm
Name: Mr. Daniel Dăianu,Daniel Dianu,https://www.badea.org/director-general.htm
Uhuru Kenyatta,Uhuru Kenyatta,couldn't open the page
Paul Biya,Paul Biya,couldn't open the page
José Eduardo dos Santos,Jos Santos,couldn't open the page
Ali Bongo Ondimba,Ali Ondimba,couldn't open the page
Idriss Déby,Idriss Déby,couldn't open the page
Omar al-Bashir,Omar al-Bashir,couldn't open the page
Teodoro Obiang Nguema Mbasogo,Teodoro Mbasogo,couldn't open the page
Bola Ahmed Tinubu,Bola Tinubu,couldn't find English version
Adams Oshiomhole,Ada Oshiomhole,couldn't find English version
David Umahi,David Umahi,couldn't find English version
Ibrahim Hassan Dankwambo,Ibrahim Dankwambo,couldn't find English version
Abdulaziz Yari Abubakar,Abdulaziz Abubakar,couldn't find English version
Samuel Ortom,Samuel Ortom,couldn't find English version
Abubakar Saddique,Abubakar Saddique,couldn't find English version
Aminu Bello Masari,Aminu Masari,couldn't find English version
Ibikunle Amosun,Ibikunle Amosun,couldn't find English version
Rauf Aregbesola,Rauf Aregbesola,couldn't find English version
Abdulahi Ganduje,Abdulahi Ganduje,couldn't find English version
Simeon Okechukwu Idah,Simeon osaIdahosa,couldn't find English version
Aminu Tambuwal,Aminu Tambuwal,couldn't find English version
Okezie Ikpeazu,Okezie Ikpeazu,couldn't find English version
Nasir El-Rufai,Nasir El-Rufai,couldn't find English version
Atiku Abubakar,Atiku Abubakar,couldn't find English version
Ibrahim Shema,Ibrahim Shema,couldn't find English version
Ifeanyi Ugwuanyi,Ifeanyi Ugwuanyi,couldn't find English version
Uche Secondus,Uche Secondus,couldn't find English version
Orji Uzor Kalu,Orji Kalu,couldn't find English version
Rochas Okorocha,Rochas Okorocha,couldn't find English version
Mohammed Badaru,Mohammed Badaru,couldn't find English version
Aarhus Halvdan,Aarhus Halvdan,https://www.norden.org/en/nordic-council-members
Aarhus Gudrun,Aarhus Gudrun,https://www.norden.org/en/nordic-council-members
Aarhus Roy,Aarhus Roy,https://www.norden.org/en/nordic-council-members
Aarhus Sivert,Aarhus Sivert,https://www.norden.org/en/nordic-council-members
Aarhus Mai,Aarhus Mai,https://www.norden.org/en/nordic-council-members
Aarhus Kristian,Aarhus Kristian,https://www.norden.org/en/nordic-council-members
Aarhus Ingrid,Aarhus Ingrid,https://www.norden.org/en/nordic-council-members
Aarhus Sigurd,Aarhus Sigurd,https://www.norden.org/en/nordic-council-members
Aarhus Svein,Aarhus Svein,https://www.norden.org/en/nordic-council-members
Aarhus Leif,Aarhus Leif,https://www.norden.org/en/nordic-council-members
Aarhus Olof,Aarhus Olof,https://www.norden.org/en/nordic-council-members
Aarhus Lars,Aarhus Lars,https://www.norden.org/en/nordic-council-members
Aarhus Magnus,Aarhus Magnus,https://www.norden.org/en/nordic-council-members
Aarhus Olav,Aarhus Olav,https://www.norden.org/en/nordic-council-members
Aarhus Sigbjorn,Aarhus Sigbjorn,https://www.norden.org/en/nordic-council-members
Aarhus Birthe,Aarhus Birthe,https://www.norden.org/en/nordic-council-members
Aarhus Martin,Aarhus Martin,https://www.norden.org/en/nordic-council-members
Aarhus Boris,Aarhus Boris,https://www.norden.org/en/nordic-council-members
Aarhus Christen,Aarhus Christen,https://www.norden.org/en/nordic-council-members
Aarhus Sverre,Aarhus Sverre,https://www.norden.org/en/nordic-council-members
Aarhus Henning,Aarhus Henning,https://www.norden.org/en/nordic-council-members
Aarhus Nils,Aarhus Nils,https://www.norden.org/en/nordic-council-members
Aarhus Ivar,Aarhus Ivar,https://www.norden.org/en/nordic-council-members
Aarhus Maja,Aarhus Maja,https://www.norden.org/en/nordic-council-members
Aarhus Randi,Aarhus Randi,https://www.norden.org/en/nordic-council-members
Aarhus Kent,Aarhus Kent,https://www.norden.org/en/nordic-council-members
Aarhus Reidar,Aarhus Reidar,https://www.norden.org/en/nordic-council-members
Aarhus Rakel,Aarhus Rakel,https://www.norden.org/en/nordic-council-members
Aarhus Grete,Aarhus Grete,https://www.norden.org/en/nordic-council-members
Aarhus Lennart,Aarhus Lennart,https://www.norden.org/en/nordic-council-members
Aarhus Petter,Aarhus Petter,https://www.norden.org/en/nordic-council-members
Aarhus Karl,Aarhus Karl,https://www.norden.org/en/nordic-council-members
Aarhus Mattis,Aarhus Mattis,https://www.norden.org/en/nordic-council-members
Aarhus Gustaf,Aarhus Gustaf,https://www.norden.org/en/nordic-council-members
Aarhus Carsten,Aarhus Carsten,https://www.norden.org/en/nordic-council-members
Aarhus Flemming,Aarhus Flemming,https://www.norden.org/en/nordic-council-members
Aarhus Malin,Aarhus Malin,https://www.norden.org/en/nordic-council-members
Aarhus Steinar,Aarhus Steinar,https://www.norden.org/en/nordic-council-members
Aarhus Ebbe,Aarhus Ebbe,https://www.norden.org/en/nordic-council-members
Aarhus Stig,Aarhus Stig,https://www.norden.org/en/nordic-council-members
Aarhus Odd,Aarhus Odd,https://www.norden.org/en/nordic-council-members
Aarhus Sturle,Aarhus Sturle,https://www.norden.org/en/nordic-council-members
Aarhus Silje,Aarhus Silje,https://www.norden.org/en/nordic-council-members
Aarhus Gunnar,Aarhus Gunnar,https://www.norden.org/en/nordic-council-members
Aarhus Margit,Aarhus Margit,https://www.norden.org/en/nordic-council-members
Aarhus Lasse,Aarhus Lasse,https://www.norden.org/en/nordic-council-members
Aarhus Hermod,Aarhus Hermod,https://www.norden.org/en/nordic-council-members
Aarhus Oscar,Aarhus Oscar,https://www.norden.org/en/nordic-council-members
Aarhus Johan,Aarhus Johan,https://www.norden.org/en/nordic-council-members
Aarhus Inger,Aarhus Inger,https://www.norden.org/en/nordic-council-members
Aarhus Sigmund,Aarhus Sigmund,https://www.norden.org/en/nordic-council-members
Aarhus Preben,Aarhus Preben,https://www.norden.org/en/nordic-council-members
Aarhus Mari,Aarhus Mari,https://www.norden.org/en/nordic-council-members
Aarhus Hjalmar,Aarhus Hjalmar,https://www.norden.org/en/nordic-council-members
Aarhus Per,Aarhus Per,https://www.norden.org/en/nordic-council-members
Aarhus Guttorm,Aarhus Guttorm,https://www.norden.org/en/nordic-council-members
Aarhus Jorgen,Aarhus Jorgen,https://www.norden.org/en/nordic-council-members
Aarhus Mette,Aarhus Mette,https://www.norden.org/en/nordic-council-members
Aarhus Sonja,Aarhus Sonja,https://www.norden.org/en/nordic-council-members
Aarhus Gunnlaug,Aarhus Gunnlaug,https://www.norden.org/en/nordic-council-members
Aarhus Rune,Aarhus Rune,https://www.norden.org/en/nordic-council-members
Aarhus Ragnar,Aarhus Ragnar,https://www.norden.org/en/nordic-council-members
Aarhus Sigfrid,Aarhus Sigfrid,https://www.norden.org/en/nordic-council-members
Aarhus Georg,Aarhus Georg,https://www.norden.org/en/nordic-council-members
Aarhus Harald,Aarhus Harald,https://www.norden.org/en/nordic-council-members
Aarhus Gert,Aarhus Gert,https://www.norden.org/en/nordic-council-members
Aarhus Helge,Aarhus Helge,https://www.norden.org/en/nordic-council-members
Aarhus Bo,Aarhus Bo,https://www.norden.org/en/nordic-council-members
Aarhus Rolf,Aarhus Rolf,https://www.norden.org/en/nordic-council-members
Aarhus Kari,Aarhus Kari,https://www.norden.org/en/nordic-council-members
Aarhus Dag,Aarhus Dag,https://www.norden.org/en/nordic-council-members
Aarhus,Aarhus,https://www.norden.org/en/nordic-council-members
Aarhus Ingolf,Aarhus Ingolf,https://www.norden.org/en/nordic-council-members
Aarhus Hakon,Aarhus Hakon,https://www.norden.org/en/nordic-council-members
Aarhus Bent,Aarhus Bent,https://www.norden.org/en/nordic-council-members
António Guterres,António Guterres,https://www.wfp.org/governance-and-leadership
Miroslav Lajčák,Miroslav Lajčák,https://www.wfp.org/governance-and-leadership
Maria Fernanda Espinosa,Maria GarcesEspinosa,https://www.wfp.org/governance-and-leadership
Natalia Gherman,Natalia Gherman,https://www.wfp.org/governance-and-leadership
Yūko Obuchi,Yūko Obuchi,https://www.who.int/director-general
Setsuya Uzumaki,Setsuya Uzumaki,https://www.who.int/director-general
Junichiro Koizumi,Junichiro Koizumi,https://www.who.int/director-general
Keizo Obuchi,Keizo Obuchi,https://www.who.int/director-general
Yoshiro Mori,Yoshiro Mori,https://www.who.int/director-general
Shigeru Hori,Shigeru Hori,https://www.who.int/director-general
Hironobu Takesaki,Hironobu Takesaki,https://www.who.int/director-general
Tadataka Yamada,Tadataka Yamada,https://www.who.int/director-general
Yasuo Fukuda,Yasuo Fukuda,https://www.who.int/director-general
Yoshihiko Noda,Yoshihiko Noda,https://www.who.int/director-general
Ryutaro Hashimoto,Ryutaro Hashimoto,https://www.who.int/director-general
Dr. Tedros Adhanom Ghebreyesus,Tedros Ghebreyesus,https://www.who.int/director-general/regional-directors
Dr. Ren Minghui,Ren Minghui,https://www.who.int/director-general/regional-directors
Dr. Soumya Swaminathan,Soumya Swaminathan,https://www.who.int/director-general/regional-directors
Dr. Carlos Alberto Martins,Carlos Martins,https://www.who.int/director-general/regional-directors
Dr. Takeshi Kasai,Takeshi Kasai,https://www.who.int/director-general/regional-directors
Mr. Adhanom Ghebreyesus,Adhanom Ghebreyesus,https://www.who.int/director-general/regional-directors
Zz-JhT0fZBg8oR81yfvJdQj1hJaoaZ-DzZqF1lxOz_oE_BK5nyc#,mZz-JhT DzZqF,https://www.who.int/director-general/regional-directors
Dr. Maria Neira,Maria Neira,https://www.who.int/director-general/regional-directors
Dr. Poonam Khetrapal Singh,Poonam Singh,https://www.who.int/director-general/regional-directors
Dr. Shin Young-soo,Shin Young-soo,https://www.who.int/director-general/regional-directors
Mr Peter Salama,Peter Salama,https://www.who.int/director-general/who-headquarters-leadership-teamm
Ms Mariangela Simao,Mariangela Simao,https://www.who.int/director-general/who-headquarters-leadership-teamm
Dr Tedros Adhanom Ghebreyesus,Tedros Ghebreyesus,https://www.who.int/director-general/who-headquarters-leadership-teamm
Mr Michael Ryan,Michael Ryan,https://www.who.int/director-general/who-headquarters-leadership-teamm
Ms Soumya Swaminathan,Soumya Swaminathan,https://www.who.int/director-general/who-headquarters-leadership-teamm
Dr Ren Minghui,Ren Minghui,https://www.who.int/director-general/who-headquarters-leadership-teamm
Mr. Slim Feriani,Slim Feriani,https://www.miga.org/about/management
Mr. Mohamed Salah Bedjaoui,Mohamed Bedjaoui,https://www.miga.org/about/management
Mr. Imed Toumi,Imed Toumi,https://www.miga.org/about/management
Mr. Abdelkader Aoun,Abdelkader Aoun,https://www.miga.org/about/management
Mr. Ridha Grira,Ridha Grira,https://www.miga.org/about/management
Mr. Youssef Chahed,Youssef Chahed,https://www.miga.org/about/management
Mr. Mongi Rahoui,Mongi Rahoui,https://www.miga.org/about/management
Mr. Zied Laadhari,Zied Laadhari,https://www.miga.org/about/management
Frederik Reitz,Frederik Reitz,https://www.miga.org/board-directors
Josephine Osborn,Josephine Osborn,https://www.miga.org/board-directors
Jorge Familiar,Jorge Familiar,https://www.miga.org/board-directors
Jorge Quiroga,Jorge Quiroga,https://www.miga.org/board-directors
Juan Jose Daboub,Juan Daboub,https://www.miga.org/board-directors
Jordi Puig,Jordi Puig,https://www.miga.org/board-directors
Mohamed El-Erian,Mohamed El-Erian,https://www.miga.org/board-directors
Guyana Verdonk,Guyana Verdonk,https://www.miga.org/board-directors
Laura Tuck,Laura Tuck,https://www.miga.org/board-directors
Eddieずアン,Eddieずアン,https://www.miga.org/board-directors
Eric Danon,Eric Danon,https://www.icrc.org/en/office-of-the-president
Patrick Fuller,Patrick Fuller,https://www.icrc.org/en/office-of-the-president
Robert Mardini,Robert Mardini,https://www.icrc.org/en/office-of-the-president
Cornelio Sommaruga,Cornelio Sommaruga,https://www.icrc.org/en/office-of-the-president
Gilles Carbonnier,Gilles Carbonnier,https://www.icrc.org/en/office-of-the-president
Pierre Krähenbühl,Pierre Krähenbühl,https://www.icrc.org/en/office-of-the-president
Beatrice Megevand-Roggo,Beatrice Megevand-Roggo,https://www.icrc.org/en/office-of-the-president
Jakob Kellenberger,Jakob Kellenberger,https://www.icrc.org/en/office-of-the-president
Primož Peterlin,Primož Peterlin,https://www.icrc.org/en/office-of-the-president
Yves Daccord,Yves Daccord,https://www.icrc.org/en/office-of-the-president
Jacques de Maio,Jacques deMaio,https://www.icrc.org/en/office-of-the-president
Hans-Peter Tschudi,Hans-Peter Tschudi,https://www.icrc.org/en/office-of-the-president
Fabrizio Hochschild-Drummond,Fabrizio Hochschild-Drummond,https://www.icrc.org/en/office-of-the-president
Evelyne Dick-Rasmussen,Evelyne Dick-Rasmussen,https://www.icrc.org/en/office-of-the-president
Christine Beerli,Christine Beerli,https://www.icrc.org/en/office-of-the-president
Peter Maurer,Peter Maurer,https://www.icrc.org/en/office-of-the-president
Charlotte Lindsey-Billaud,Charlotte Lindsey-Billaud,https://www.icrc.org/en/office-of-the-president
Dominik Stillhart,Dominik Stillhart,https://www.icrc.org/en/office-of-the-president
Alain Aeschlimann,Alain Aeschlimann,https://www.icrc.org/en/office-of-the-president
Walter Fust,Walter Fust,https://www.icrc.org/en/office-of-the-president
Paweł Wojciechowicz,Paweł Wojciechowicz,https://www.icrc.org/en/assembly-council
Thierry Allard,Thierry Allard,https://www.icrc.org/en/assembly-council
Juan Pablo Bachelet,Juan Bachelet,https://www.icrc.org/en/assembly-council
Piotr Wiśniewski,Piotr Wiśniewski,https://www.icrc.org/en/assembly-council
Alexander Zakharchenko,Alexander Zakharchenko,https://www.icrc.org/en/assembly-council
Christoph Heusgen,Christoph Heusgen,https://www.icrc.org/en/members-international-committee-red-cross
Meinrad Schmitt,Meinrad Schmitt,https://www.icrc.org/en/members-international-committee-red-cross
Michael Stoppard,Michael Stoppard,https://www.iea.org/about/leadership
Richard Jones,Richard Jones,https://www.iea.org/about/leadership
Faith Birol,Faith Birol,https://www.iea.org/about/leadership
Melanie Hart,Melanie Hart,https://www.iea.org/about/leadership
Stefan Borgas,Stefan Borgas,https://www.iea.org/about/leadership
Maria van der Hoeven,Maria Hoeven,https://www.iea.org/about/leadership
Fatih Birol,Fatih Birol,https://www.iea.org/about/leadership
Keisuke Sadamori,Keisuke Sadamori,https://www.iea.org/about/leadership
Simon Blakey,Simon Blakey,https://www.iea.org/about/leadership
Nick Butler,Nick Butler,https://www.iea.org/about/leadership
Dolf Gielen,Dolf Gielen,https://www.iea.org/about/leadership
Carlos Pascual,Carlos Pascual,https://www.iea.org/about/leadership
Trevor Morgan,Trevor Morgan,https://www.iea.org/about/leadership
